x	y	landarea	country	npp	potveg	popdens2000	popdens2010	popdens2020	popdens2030	popdens2040	popdens2050	popdens2060	popdens2070	popdens2080	popdens2090	popdens2100	spopdens2000	spopdens2010	spopdens2020	spopdens2030	spopdens2040	spopdens2050	spopdens2060	spopdens2070	spopdens2080	spopdens2090	spopdens2100	sagrsuit	agrsuit	priceindex	biomass	forest	r	gdp2000	gdp2010	gdp2020	gdp2030	gdp2040	gdp2050	gdp2060	gdp2070	gdp2080	gdp2090	gdp2100	builtup2010	builtup2020	builtup2030	builtup2040	builtup2050	builtup2060	builtup2070	builtup2080	crop2010	crop2020	crop2030	crop2040	crop2050	crop2060	crop2070	crop2080	protect	used	fraclongprod	corruption	slashburn	iiasa_region	biomassbl	decherb	decwood	decsoc	caboveha	cbelowha	cdeadha	clitterha	socha	polesreg	ftimber	maie	main	managedshare	managedflag	harvestcosts	simuid	crop2000	builtup2000	countryregmix	road	forloss	globiom_reserved	speciestype	countryregmix_old	afformax
32.75	49.25	1020	224	0.172271061	9	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	10	0.89	0.704519119	0.619340855	0.350071886	0.14	0	0	0	0	0	0	0	0	0	0	0	0.01031954	0.01031954	0.01031954	0.01031954	0.01031954	0.01031954	0.01031954	0.01031954	0.2541032	0.2537377	0.253885	0.2537632	0.253161	0.2526773	0.2537108	0.2548032	0	1	0.44939271	0.64166667	0.1	5	26.2369	0.270942908	0.147888808	0.002709429	48.03165754	13.118466	9.409107	11.699693	152.007355	10	4	1.325182031	0.94921693500000004	0.99990999999999997	1	109.6697	58747	0.254103005	0	29	0.38431372499999999	0.000122292	0.39582490100000001	6	32	0.000212459
31.25	48.75	2038	224	0.195955586	9	25	22	18	15	12	10	9	8	7	7	6	3.25	2.98	2.62	2.35	2.08	1.9	1.81	1.72	1.63	1.63	1.54	10	0.597388613	0.704519119	75.04899095	0.033860301	0.14	0.2095353	0.2638537	0.3471696	0.5018463	0.8223139	1.299935	1.725608	2.05858	2.280944	2.477057	2.690041	0.02335274	0.02198602	0.02087719	0.01967408	0.01883669	0.01841272	0.01797472	0.01751819	0.607021	0.6061655	0.6063474	0.6060631	0.6046575	0.6035284	0.6048183	0.6063571	0	1	0.44939271	0.64166667	0.1	5	29.2896	0.272725193	0.148809952	0.002727252	53.62021542	14.64482	10.503871	12.975463	159.425227	10	4	1.323848972	0.94826294799999999	0.99990800000000002	1	107.7951	59464	0.607020974	0.0233526994	29	0.26496565300000002	1.9599999999999999e-006	0.160775482	3	32	0.008055603
34.25	50.25	1976	224	0.191562784	5	21	19	16	13	10	9	7	7	6	6	5	2.89	2.71	2.44	2.17	1.9	1.81	1.63	1.63	1.54	1.54	1.45	9.6851125	0.48250625	0.704519119	62.66277115	0.198937916	0.14	0.1796634	0.2262916	0.2978188	0.4306158	0.7052977	1.115073	1.479366	1.764694	1.952859	2.122179	2.301252	0.01157238	0.01037993	0.009142011	0.007841126	0.00739013	0.006458846	0.006458846	0.005957943	0.5553485	0.5544412	0.5546317	0.5543303	0.5528402	0.5516447	0.5529914	0.5545966	0	1	0.44939271	0.64166667	0.1	5	27.9879	0.28120316	0.153165855	0.002812032	51.237217	13.993972	10.037056	12.847004	153.380159	10	4	1.323848972	0.94826294799999999	1	1	107.5035	57310	0.555348992	0.0115724001	29	0.30921052599999999	0.000127453	0.24571356899999999	7	32	0
27.75	50.75	1956	224	0.197310034	8	15	13	11	9	7	6	5	5	4	4	4	2.35	2.17	1.99	1.81	1.63	1.54	1.45	1.45	1.36	1.36	1.36	7.333512671	0.351861815	0.704519119	61.49325872	0.369233695	0.14	0.1283641	0.1616919	0.2127579	0.3077258	0.5039324	0.7971361	1.05742	1.262502	1.397348	1.517274	1.646565	0.000223946	0.000218954	0.000213906	0.000208818	0.000206212	0.000203565	0.000203565	0.000200876	0.005572315	0.005564996	0.005566459	0.005564023	0.005551981	0.005542307	0.005552637	0.005564964	0	1	0.44939271	0.64166667	0.1	5	28.5814	0.300872277	0.16308294	0.003008723	52.3236246	14.290693	10.249876	13.167878	154.050775	10	4	1.3218548910000001	1.1361983609999999	0.99942699999999995	1	104.5312	56577	0.00557231018	0.000223946001	29	0.24130879299999999	0.00027241199999999998	0.62519399099999995	5	32	0
35.25	50.25	1976	224	0.182081653	5	27	24	20	16	13	11	10	9	8	7	7	3.43	3.16	2.8	2.44	2.17	1.99	1.9	1.81	1.72	1.63	1.63	8.444277568	0.413570976	0.704519119	67.02427802	0.176955619	0.14	0.230698	0.2904978	0.3822949	0.5527819	0.9056001	1.432378	1.901826	2.270048	2.515713	2.734563	2.966904	0.01029667	0.008543149	0.006622276	0.005020308	0.003775222	0.003082242	0.002342312	0.001562756	0.5809355	0.579926	0.5801125	0.5797776	0.5781231	0.5767957	0.5781172	0.5796921	0	1	0.44939271	0.64166667	0.1	5	26.4707	0.28120316	0.153165855	0.002812032	48.45953443	13.235328	9.492925	12.393756	148.799101	10	4	1.316742995	0.94317501800000003	0.99922999999999995	1	108.7129	57312	0.580935001	0.0102966996	29	0.25759109299999999	9.6199999999999994e-005	0.24210890299999999	3	32	0
26.75	50.75	1956	224	0.192953838	4	36	32	27	22	18	15	13	12	11	10	10	4.24	3.88	3.43	2.98	2.62	2.35	2.17	2.08	1.99	1.9	1.9	10	0.597388613	0.704519119	65.79707288	0.245124826	0.14	0.3070136	0.3866377	0.5087885	0.7357153	1.204939	1.905843	2.531074	3.019382	3.343743	3.636324	3.943428	0.000170634	0.000154424	0.000137214	0.000122534	0.000111551	0.000103785	0.0000998	0.0000956	0.006075336	0.006067274	0.006067912	0.006065237	0.006052021	0.006041409	0.00604594	0.00605136	0	1	0.44939271	0.64166667	0.1	5	28.9969	0.307132097	0.166174798	0.003071321	53.08431105	14.498453	10.39889	12.802242	159.126244	10	4	1.3044590199999999	1.121252567	0.99016700000000002	1	105.1532	56575	0.00607533986	0.000170633997	29	0.18507157499999999	0.00015704299999999999	0.68292434099999999	7	32	0
35.75	50.25	1976	224	0.188231576	9	23	20	17	14	11	9	8	7	7	6	6	3.07	2.8	2.53	2.26	1.99	1.81	1.72	1.63	1.63	1.54	1.54	7.617228425	0.367623801	0.704519119	59.66306946	0.051857993	0.14	0.1957336	0.2464571	0.3242455	0.4688751	0.7683558	1.215169	1.614129	1.924386	2.131504	2.314078	2.510457	0.01713649	0.01627643	0.01539225	0.01445673	0.01381009	0.01347769	0.0131435	0.0131435	0.6866274	0.685302	0.6854394	0.6849989	0.6828223	0.681076	0.6820605	0.683236	0	1	0.44939271	0.64166667	0.1	5	27.1853	0.281728927	0.153434514	0.002817289	49.76775372	13.592631	9.749197	12.727265	150.056704	10	4	1.3029827389999999	0.93331715400000004	0.99301799999999996	1	109.4564	57313	0.686626971	0.0171364993	29	0.168522267	1.31e-005	0.261514619	3	32	0
27.75	51.25	1935	224	0.192294918	8	16	14	12	9	8	6	5	5	4	4	4	2.44	2.26	2.08	1.81	1.72	1.54	1.45	1.45	1.36	1.36	1.36	7.617228425	0.367623801	0.704519119	42.97865664	0.758817173	0.14	0.1334619	0.1681053	0.2212778	0.3199499	0.5245412	0.8292781	1.101343	1.31333	1.454964	1.582697	1.716188	0.008512384	0.007720659	0.006449247	0.00599418	0.005013591	0.004503779	0.004503779	0.003978165	0.2696227	0.2693964	0.2695535	0.2694782	0.2691057	0.2688059	0.2699072	0.2712224	0	1	0.44939271	0.64166667	0.1	5	28.187	0.300787303	0.163040738	0.003007873	51.60159386	14.093491	10.108435	12.870462	154.262996	10	4	1.2996555999999999	1.1171186239999999	0.99555300000000002	1	102.6442	55857	0.231444001	0.0085123796	29	0.13178294600000001	0.0013398329999999999	0.0097384389999999998	3	32	0
33.25	49.25	1695	224	0.180068285	9	72	64	54	44	36	30	26	23	21	20	19	7.48	6.76	5.86	4.96	4.24	3.7	3.34	3.07	2.89	2.8	2.71	7.956573116	0.386476284	0.704519119	73.12003001	0.110745747	0.14	0.6071308	0.7646717	1.00617	1.454767	2.383259	3.768407	5.001936	5.968539	6.609586	7.185218	7.797292	0.06464144	0.06306709	0.06142906	0.06008467	0.05905079	0.05835834	0.05783579	0.05748461	0.5146544	0.5136997	0.5137809	0.5134638	0.5118968	0.51064	0.5112224	0.5119189	0	1	0.44939271	0.64166667	0.1	5	25.4745	0.266776892	0.14572881	0.002667769	46.63594243	12.737267	9.135695	12.405445	143.713446	10	4	1.2985428809999999	0.93013719800000005	1	1	108.8367	58748	0.514653981	0.0646414012	29	0.35339232999999998	3.8699999999999999e-005	0.37459985499999998	3	32	0.000212459
36.25	50.25	1976	224	0.199433221	9	75	67	56	46	37	31	27	24	22	21	20	7.75	7.03	6.04	5.14	4.33	3.79	3.43	3.16	2.98	2.89	2.8	7.617228425	0.367623801	0.704519119	57.57889904	0.099635478	0.14	0.628889	0.792068	1.042217	1.506891	2.468807	3.903755	5.183081	6.183506	6.847243	7.441736	8.076571	0.07238773	0.07062562	0.06899953	0.067514	0.06651771	0.06585142	0.06534837	0.06499302	0.6489017	0.6476757	0.6477824	0.647375	0.6453613	0.6437467	0.6445149	0.6454327	0	1	0.44939271	0.64166667	0.1	5	28.1699	0.281246992	0.153188259	0.00281247	51.57030439	14.084945	10.102306	13.369979	150.122309	10	4	1.293662342	0.92663924600000003	0.99421899999999996	1	110.094	57314	0.648901999	0.0723877028	29	0.239878543	4.4499999999999997e-005	0.251462821	3	32	0
28.25	51.25	1935	224	0.193246692	4	16	15	12	10	8	7	6	5	5	4	4	2.44	2.35	2.08	1.9	1.72	1.63	1.54	1.45	1.45	1.36	1.36	7.617228425	0.367623801	0.704519119	41.95415099	0.686437033	0.14	0.1407429	0.1772393	0.2332593	0.3372008	0.5526899	0.8732473	1.158576	1.381474	1.529963	1.663418	1.806855	0.008538417	0.007210442	0.006260542	0.005259155	0.004741117	0.004194177	0.003630708	0.003630708	0.2843032	0.2840322	0.2842301	0.28414	0.2836943	0.283336	0.2847218	0.2863767	0	1	0.44939271	0.64166667	0.1	5	28.3071	0.296995159	0.161151329	0.002969952	51.82144564	14.153538	10.151503	12.920832	154.520788	10	4	1.291888602	1.110440716	0.99684399999999995	1	103.6248	55858	0.28430301	0.00853842031	29	0.20103359200000001	0.00089018099999999998	0.029259778	3	32	0.0000000000000000459
28.75	50.75	1956	224	0.189329776	8	26	23	19	15	12	10	9	8	7	7	7	3.34	3.07	2.71	2.35	2.08	1.9	1.81	1.72	1.63	1.63	1.63	10	0.597388613	0.704519119	49.89952605	0.256037555	0.14	0.2164317	0.2725306	0.3585976	0.5183873	0.8493483	1.342385	1.78277	2.128685	2.356943	2.561113	2.780581	0.000218157	0.000209648	0.000200946	0.000194202	0.000189568	0.00018722	0.000184845	0.000182437	0.005449647	0.0054437	0.005446108	0.005444128	0.005434335	0.005426459	0.005443408	0.005463601	0	1	0.44939271	0.64166667	0.1	5	27.5753	0.295540758	0.160423611	0.002955408	50.48187406	13.787672	9.889089	12.748041	151.94417	10	4	1.288550445	1.107578755	0.99983999999999995	1	105.3548	56579	0.00544964988	0.000218157002	29	0.24130879299999999	0.000273591	0.71593286099999998	3	32	0.0000000000000000459
33.75	49.75	1997	224	0.194015432	9	19	17	14	12	9	8	7	6	5	5	5	2.71	2.53	2.26	2.08	1.81	1.72	1.63	1.54	1.45	1.45	1.45	7.956573116	0.386476284	0.704519119	71.34790773	0.128698599	0.14	0.1641007	0.2066345	0.2718237	0.3930075	0.644002	1.01837	1.351705	1.614445	1.787388	1.943873	2.111237	0.000193498	0.000185627	0.000180406	0.000172213	0.000169371	0.000166521	0.000163701	0.000160849	0.006581007	0.00656823	0.006569522	0.006565276	0.006544287	0.006527454	0.006536646	0.006547601	0	1	0.44939271	0.64166667	0.1	5	28.2831	0.273169881	0.149039499	0.002731699	51.77757828	14.141556	10.142909	12.978477	153.94563	10	4	1.288330105	0.92282329799999996	1	1	107.1059	58029	0.00658100983	0.000193497995	29	0.23735603399999999	6.0699999999999998e-005	0.54586330900000002	3	32	0.000212459
34.25	49.75	1997	224	0.188817283	9	32	29	24	19	16	13	11	10	9	9	8	3.88	3.61	3.16	2.71	2.44	2.17	1.99	1.9	1.81	1.81	1.72	8.37163339	0.409535188	0.704519119	72.41162862	0.033491866	0.14	0.2711056	0.3414412	0.4493173	0.6494415	1.064072	1.683084	2.23436	2.666735	2.95476	3.211858	3.485267	0.000227969	0.000214809	0.000200915	0.000192252	0.000183304	0.000177297	0.000174223	0.000171093	0.007493341	0.007477725	0.007478267	0.007473083	0.007447471	0.007426939	0.00743091	0.007435661	0	1	0.44939271	0.64166667	0.1	5	27.4355	0.26493021	0.144768378	0.002649302	50.22582553	13.71774	9.838931	12.732051	151.329364	10	4	1.283890247	0.91964334199999997	1	1	108.482	58030	0.00749333994	0.000227968994	29	0.186279419	1.26e-005	0.70553557200000006	3	32	0
34.75	49.75	1997	224	0.197163607	9	35	31	26	21	17	14	12	11	10	9	9	4.15	3.79	3.34	2.89	2.53	2.26	2.08	1.99	1.9	1.81	1.81	7.956573116	0.386476284	0.704519119	66.25725397	0.19132984	0.14	0.2947293	0.3711891	0.4884011	0.7061077	1.156896	1.828707	2.427675	2.896798	3.206641	3.485564	3.783287	0.000400641	0.000392014	0.000383373	0.000376365	0.000371102	0.000367569	0.000365793	0.000364022	0.005927254	0.005916751	0.005918321	0.005914828	0.005897559	0.005883699	0.005894845	0.00590813	0	1	0.44939271	0.64166667	0.1	5	28.3747	0.262941433	0.143732086	0.002629414	51.94526208	14.187354	10.175758	13.185912	152.780893	10	4	1.282116507	0.91837135999999997	1	1	108.2459	58031	0.00592724979	0.000400641002	29	0.23335002499999999	0.00012257899999999999	0.53996802600000005	3	32	0
35.25	49.75	1997	224	0.194161859	9	22	19	16	13	11	9	8	7	6	6	6	2.98	2.71	2.44	2.17	1.99	1.81	1.72	1.63	1.54	1.54	1.54	7.617228425	0.367623801	0.704519119	56.40652124	0.056482677	0.14	0.1860607	0.2343113	0.3084097	0.4457566	0.7300087	1.155077	1.533032	1.830504	2.027159	2.203614	2.393572	0.000139151	0.000128897	0.000118344	0.000111059	0.00010361	0.0000998	0.000095895	0.0000920	0.006719648	0.006706971	0.006708072	0.00670386	0.006683047	0.006666347	0.006674249	0.006683687	0	1	0.44939271	0.64166667	0.1	5	28.2046	0.269110139	0.146939717	0.002691101	51.63390441	14.102316	10.114765	12.9998	153.356944	10	4	1.2785690270000001	0.91582739499999999	0.99907000000000001	1	108.948	58032	0.00671964977	0.000139151001	29	0.194792188	1.9700000000000001e-005	0.54495953600000002	3	32	0
28.75	45.25	2005	224	0.150380263	9	156	160	166	167	165	160	155	152	150	151	153	10	10	10	10	10	10	10	10	10	10	10	10	0.573	0.704519119	63.61471284	0.115292156	0.14	2.532511	3.133601	4.27657	6.195992	9.966396	10	10	10	10	10	10	0.000371418	0.000381611	0.000383288	0.000379936	0.000371418	0.000362639	0.00035733	0.00035387	0.005178529	0.005161117	0.005161255	0.005157219	0.005137287	0.005121349	0.005128416	0.005136848	1	1	0.44939271	0.64166667	0.1	5	23.9718	0.243857919	0.133695615	0.002438579	41.86633989	12.038244	9.525915	6.176142	75.683914	10	4	1.2709672839999999	1.31095165	0.96826500000000004	1	109.1213	64499	0.00517852977	0.000362132007	29	0.26633416500000001	5.66e-005	0.56011140299999995	3	32	0.134517099
35.75	49.75	1997	224	0.186657488	5	50	47	45	43	40	37	35	33	32	32	32	5.5	5.23	5.05	4.87	4.6	4.33	4.15	3.97	3.88	3.88	3.88	7.617228425	0.367623801	0.704519119	75.57877233	0.096289082	0.14	0.582536	0.7591773	1.11584	1.844823	3.386799	5.724486	8.007172	9.934437	10	10	10	0.000173141	0.000167459	0.000162015	0.000153668	0.00014514	0.000139323	0.000133234	0.000130083	0.006647025	0.006635799	0.006637251	0.006633518	0.006615073	0.006600273	0.006610629	0.006622987	1	1	0.44939271	0.64166667	0.1	5	27.058	0.274457497	0.149703516	0.002744575	49.53480995	13.529009	9.703565	12.633829	150.090261	10	4	1.26968931	0.90946748200000005	0.99833300000000003	1	109.558	58033	0.00664702011	0.000173141001	29	0.22633950899999999	4.3000000000000002e-005	0.479242644	3	32	0
29.25	50.75	1956	224	0.191343144	4	24	21	18	14	12	10	8	7	7	6	6	3.16	2.89	2.62	2.26	2.08	1.9	1.72	1.63	1.63	1.54	1.54	9.6851125	0.48250625	0.704519119	48.89814745	0.371981781	0.14	0.2007345	0.2527276	0.3324905	0.4807882	0.7877626	1.245272	1.654227	1.973425	2.186294	2.375732	2.578765	0.000165648	0.000156602	0.000143776	0.000137216	0.000130574	0.000123759	0.000120246	0.000120246	0.004477165	0.004472185	0.004475128	0.00447347	0.004465272	0.004458681	0.004479354	0.004503966	0	1	0.44939271	0.64166667	0.1	5	28.4377	0.301084665	0.163188396	0.003010847	52.06062129	14.218861	10.198356	12.766671	156.380232	10	4	1.269314732	1.0910429829999999	0.99568900000000005	1	104.9049	56580	0.00447716983	0.000165648002	29	0.22188139100000001	0.000386991	0.62354105400000004	3	32	0.0000000000000000459
34.75	45.25	2176	224	0.172490701	5	20	18	15	12	10	8	7	6	6	5	5	2.8	2.62	2.35	2.08	1.9	1.72	1.63	1.54	1.54	1.45	1.45	4.278681507	0.182148973	0.704519119	82.73714905	0.038198123	0.14	0.1737903	0.2188917	0.2879647	0.4163799	0.6821571	1.079416	1.433405	1.711557	1.894208	2.058732	2.23177	0.000214449	0.000205601	0.000197274	0.000191894	0.000186735	0.000184089	0.000181375	0.000181375	0.006843772	0.006830787	0.006831362	0.006827053	0.006805754	0.006788712	0.00679285	0.006797803	0	1	0.44939271	0.64166667	0.1	5	24.9643	0.247739425	0.135749479	0.002477394	45.70195614	12.482175	8.952732	11.934227	144.405604	10	4	1.2670231919999999	0.90755950799999996	0.99389400000000006	1	113.7985	64511	0.00684376992	0.000214448999	29	0.250459559	8.6500000000000002e-006	0.55997249000000004	7	32	0.0000000000000000584
29.25	51.25	1935	224	0.187499442	5	13	11	9	8	6	5	4	4	3	3	3	2.17	1.99	1.81	1.72	1.54	1.45	1.36	1.36	1.27	1.27	1.27	10	0.765882877	0.704519119	47.39097256	0.697564932	0.14	0.1092149	0.1375937	0.1810869	0.2617282	0.4287271	0.6779426	0.9002549	1.073792	1.189971	1.291527	1.398855	0.007564901	0.006624699	0.006145203	0.005124867	0.004585282	0.004042605	0.004042605	0.003464163	0.2094425	0.2092821	0.2095725	0.209519	0.2092545	0.2090417	0.2110737	0.2134936	0	1	0.44939271	0.64166667	0.1	5	27.9432	0.300489812	0.162892943	0.003004898	51.15530713	13.971601	10.02101	12.562095	155.23072	10	4	1.264511312	1.0869090400000001	0.97695799999999999	1	103.5713	55860	0.209442005	0.00756489998	29	0.18863049100000001	0.0013156089999999999	0.092992570999999996	3	32	0.0000000000000000459
36.25	49.75	1997	224	0.192551165	5	39	35	29	24	19	16	14	12	11	11	10	4.51	4.15	3.61	3.16	2.71	2.44	2.26	2.08	1.99	1.99	1.9	7.617228425	0.367623801	0.704519119	57.70641885	0.253021496	0.14	0.3293328	0.4146812	0.5455576	0.7888873	1.292199	2.043674	2.712402	3.236892	3.584463	3.893331	4.225612	0.000803342	0.000796265	0.00079041	0.000784529	0.000780987	0.000778621	0.000776251	0.000775064	0.006141706	0.006136533	0.006137948	0.006136225	0.006127701	0.006120847	0.006130816	0.006142693	0	1	0.44939271	0.64166667	0.1	5	27.4212	0.27578644	0.150387822	0.002757864	50.19973535	13.710614	9.83382	12.99765	149.195882	10	4	1.261250274	0.90342556500000004	0.991093	1	110.1093	58034	0.0061417101	0.000803341973	29	0.21432148200000001	0.00018667400000000001	0.27841334899999998	3	32	0.000239738
33.75	49.25	2004	224	0.175748696	9	18	16	14	11	9	7	6	6	5	5	5	2.62	2.44	2.26	1.99	1.81	1.63	1.54	1.54	1.45	1.45	1.45	6.015943493	0.278663527	0.704519119	74.74499077	0.059387622	0.14	0.15697	0.1976443	0.2600509	0.3758407	0.6156709	0.9737259	1.292019	1.540651	1.706937	1.855052	2.012204	0.02907445	0.02855142	0.0277631	0.02723131	0.02669418	0.02642514	0.02642514	0.02616119	0.6231611	0.6220392	0.6221721	0.621799	0.6199547	0.6184744	0.6194215	0.6205509	0	1	0.44939271	0.64166667	0.1	5	25.2753	0.265336113	0.144979634	0.002653361	46.27115147	12.637634	9.064234	12.123267	144.687508	10	4	1.259035854	0.90183558699999999	1	1	107.4212	58749	0.623161018	0.0290744007	29	0.26996007999999999	9.2099999999999999e-006	0.31745130100000002	3	32	0.000212459
29.75	50.25	1976	224	0.187865509	8	28	25	21	17	14	12	10	9	8	8	7	3.52	3.25	2.89	2.53	2.26	2.08	1.9	1.81	1.72	1.72	1.63	10	0.597388613	0.704519119	66.00427838	0.198939938	0.14	0.2405149	0.3028636	0.3984775	0.5760015	0.9437529	1.492436	1.982078	2.365054	2.618495	2.844623	3.087355	0.03298497	0.03192876	0.03082774	0.02998748	0.02941198	0.02882612	0.0285295	0.02823407	0.5624353	0.5619121	0.5621248	0.5619506	0.5610889	0.5603956	0.5618918	0.5636745	0	1	0.44939271	0.64166667	0.1	5	27.4953	0.311457494	0.168290671	0.003114575	50.33540944	13.747669	9.860397	12.655125	152.212239	10	4	1.2548934549999999	1.078641154	0.99259699999999995	1	106.4302	57301	0.562434971	0.0329850018	29	0.28795546599999999	0.00014615099999999999	0.23862473300000001	7	32	0.0000000000000000459
29.75	50.75	1956	224	0.181642372	8	43	39	32	26	21	18	16	14	13	12	11	4.87	4.51	3.88	3.34	2.89	2.62	2.44	2.26	2.17	2.08	1.99	10	0.765882877	0.704519119	42.67590388	0.560674851	0.14	0.364842	0.4595048	0.6046646	0.8741119	1.432003	2.264959	3.006989	3.587303	3.974405	4.317956	4.686625	0.0000990	0.0000718	0.0000445	0.0000178	0.00000312	0	0	0	0.00275687	0.002754455	0.002758339	0.002757539	0.00275359	0.002750414	0.002777603	0.002809968	0	1	0.44939271	0.64166667	0.1	5	27.2032	0.308352403	0.16677349	0.003083524	49.80064207	13.601613	9.75564	12.246643	153.53309	10	4	1.2534061569999999	1.077369171	0.994228	1	104.5249	56581	0.00275686989	9.89999971e-005	29	0.19069529700000001	0.0011464260000000001	0.39636790300000002	3	32	0.0000000000000000459
29.75	51.25	1935	224	0.187572655	8	12	10	9	7	6	5	4	4	3	3	3	2.08	1.9	1.81	1.63	1.54	1.45	1.36	1.36	1.27	1.27	1.27	10	0.597388613	0.704519119	52.82237713	0.541666511	0.14	0.1025521	0.1291399	0.1698637	0.2455555	0.4022023	0.6360185	0.844569	1.007712	1.114973	1.210807	1.314665	0.009422156	0.009017019	0.00816572	0.007710506	0.007249409	0.006780666	0.006780666	0.006294603	0.2628441	0.2625995	0.2628948	0.2628133	0.2624102	0.262086	0.2641551	0.2666191	0	1	0.44939271	0.64166667	0.1	5	28.0844	0.304727689	0.164991256	0.003047277	51.41374206	14.042185	10.071636	12.54638	156.084552	10	4	1.2511917370000001	1.0754611970000001	0.97265800000000002	1	104.309	55861	0.262843996	0.00942215975	29	0.188113695	0.000504833	0.19548940400000001	5	32	0.0000000000000000459
37.25	49.75	1997	224	0.175126382	9	15	13	11	9	7	6	5	5	4	4	4	2.35	2.17	1.99	1.81	1.63	1.54	1.45	1.45	1.36	1.36	1.36	7.956573116	0.386476284	0.704519119	54.39783677	0.016237076	0.14	0.1278336	0.1609772	0.2118756	0.3063107	0.5018811	0.7934963	1.053491	1.256346	1.392612	1.513763	1.643816	0.000123745	0.000116313	0.000108673	0.000100662	0.0000965	0.0000924	0.0000924	0.0000881	0.007573396	0.007552798	0.0075534	0.00754657	0.007512827	0.007485844	0.007490302	0.007495639	0	1	0.44939271	0.64166667	0.1	5	25.3223	0.252885959	0.138463375	0.00252886	46.35727314	12.661156	9.081105	12.069518	145.272084	10	4	1.2479306990000001	0.89388569600000001	1	1	109.7485	58036	0.00757340016	0.000123745005	29	0.157736605	1.05e-007	0.60901278999999997	3	32	0.000239738
34.75	49.25	2018	224	0.181459339	9	16	14	12	9	8	6	5	5	4	4	4	2.44	2.26	2.08	1.81	1.72	1.54	1.45	1.45	1.36	1.36	1.36	6.015943493	0.278663527	0.704519119	67.49986707	0.078650015	0.14	0.1361548	0.1715526	0.2257265	0.3262111	0.5341697	0.8452686	1.121431	1.338664	1.481583	1.611767	1.751363	0.01419733	0.01350102	0.01247935	0.01213664	0.0114366	0.01106976	0.01106976	0.0106868	0.6574476	0.656209	0.6563245	0.6559129	0.6538798	0.6522492	0.6530725	0.6540544	0	1	0.44939271	0.64166667	0.1	5	26.62	0.26330357	0.143920934	0.002633036	48.73285666	13.309978	9.546467	12.324944	150.032377	10	4	1.2395026810000001	0.88784377999999997	1	1	108.3504	58751	0.657447994	0.0141973002	29	0.192269574	1.1199999999999999e-005	0.263902409	3	32	0
34.25	49.25	2018	224	0.187426229	9	22	20	17	14	11	9	8	7	6	6	6	2.98	2.8	2.53	2.26	1.99	1.81	1.72	1.63	1.54	1.54	1.54	6.32191113	0.295661729	0.704519119	68.98408504	0.073693509	0.14	0.1910911	0.2406954	0.3167734	0.4580396	0.7501218	1.185533	1.57386	1.879278	2.083326	2.26145	2.453151	0.01359329	0.01254156	0.01143613	0.01032051	0.009551616	0.009155608	0.008750032	0.008331391	0.667102	0.6658246	0.665896	0.665472	0.6633777	0.6616984	0.6622122	0.6628265	0	1	0.44939271	0.64166667	0.1	5	27.2744	0.26393673	0.144250956	0.002639367	49.93093372	13.637199	9.781163	12.656515	151.048084	10	4	1.2355035029999999	0.88498181899999995	1	1	107.6668	58750	0.667101979	0.0135933002	29	0.23785926700000001	2.5700000000000001e-005	0.259204512	3	32	0
30.25	50.75	1730	224	0.184497694	8	30	26	22	18	14	12	10	9	8	8	8	3.7	3.34	2.98	2.62	2.26	2.08	1.9	1.81	1.72	1.72	1.72	10	0.672052911	0.704519119	45.77091463	0.594852903	0.14	0.249593	0.3143475	0.4136626	0.5978521	0.9794818	1.54875	2.055159	2.453503	2.718028	2.954692	3.206638	0.000288565	0.000281568	0.000274451	0.000267213	0.00026356	0.000259897	0.000258065	0.000256225	0.002026853	0.002025532	0.002030181	0.00202974	0.002027557	0.002025799	0.002058268	0.002096665	0	1	0.44939271	0.64166667	0.1	5	27.0185	0.31463394	0.169833232	0.003146339	49.4625306	13.509268	9.689406	12.484228	150.965387	10	4	1.234545022	1.0611513939999999	0.99643700000000002	1	104.7049	56582	0.00202684989	0.000288565003	29	0.17398843899999999	0.001712515	0.40309167899999998	7	32	0
36.25	45.25	1559	224	0	0	17	15	13	10	8	7	6	5	5	5	4	2.53	2.35	2.17	1.9	1.72	1.63	1.54	1.45	1.45	1.45	1.36	7.956573116	0.386476284	0.704519119	75.65806493	0.000741448	0.14	0.1487449	0.1873499	0.2464223	0.3564519	0.5839496	0.9239146	1.227061	1.463638	1.620748	1.761331	1.912123	0.000312229	0.000308426	0.000302718	0.000298878	0.000296948	0.000295011	0.000293067	0.000293067	0.003727785	0.003718768	0.003720637	0.003717642	0.00370284	0.00369099	0.003704189	0.003719844	0	1	0.44939271	0.64166667	0.1	5	26.0244	0.205130053	0.112938949	0.002051301	47.64256111	13.012195	9.332885	13.111504	140.939509	10	4	1.190664239	0.85286426100000001	0.84126999999999996	1	107.1958	64514	0.00372778997	0.000312229007	29	0.314945478	0	0.67264405800000004	3	32	0.578395694
